label,reviews,,
1,내가 고시 공부를 하느라 오랫동안 친구들과 연락을 끊고 지냈어. 그런데 얼마 전 상을 당해서 어쩔 수 없이 소수 몇 명에만 연락을 했어. 세 명에만 연락을 했지. 그런데 이 친구들이 나머지 다른 친구들에게도 연락을 모두 돌린 거야. 덕분에 많은 사람이 와서 나를 위로해줬어.,,
1,그 과일 장수는 항상 품질이 좋은 과일만 가져다줘서 자주 가게 돼. 가격이 비싸긴 하지만 품질이 좋으니 믿고 먹고 있어.,,
1,이번 임용고시에서는 불합격되었지만 다음에는 꼭 될 거야! 열심히 준비했으니깐 다음에는 꼭 합격할 거야!,,
1,나 이번에는 성적표 엄마한테 자신 있게 보여드릴 수 있을 것 같아. 엄마가 분명 기뻐하실 거야. 엄마가 원하는 것보다 더 좋은 성적을 받아서 매우 자신감이 넘쳐.,,
1,오늘 직장에서 승진했어! 기뻐. 응. 사장님께 정말 감사해.,,
1,처음으로 가족들과 해외여행을 가기로 했어. 벌써부터 여행기분이 나고 막 들뜨네. 응. 그런데 다들 가고 싶다는 곳이 달라서 좀처럼 여행지가 정해지지 않아.,,
1,우리 딸이 최고야. 딸 생각하니까 아주 기분이 좋아. 우리 딸이 내가 고혈압이 있다고 아주 비싼 운동기구를 사 왔더라고.,,
1,오늘 기말고사 성적이 나왔는데 지난번보다 많이 올랐어! 시험공부 하느라 너무 힘들었는데 힘들게 공부한 보람이 느껴져.,,
1,친구의 추천으로 친구가 다니는 회사로 이직했어. 전 직장과 업무가 전혀 달라 걱정했는데 친구가 늘 도와주고 챙겨줘서 정말 든든하고 편안해. 친구 덕분에 금방 회사 일에 적응하고 회사 사람들과도 친해졌어. 날 도와주는 사람이 있는 건 참 고맙고 좋은 일인 것 같아.,,
1,보험금을 모두 투자해서 샀던 땅이 개발될 예정이래. 기쁜 소식이야! 노후자금 때문에 걱정이었는데 한시름 덜 수 있겠어. 재투자로 더 큰돈을 벌 수 있을까?,,
1,졸업 후에 무사히 취업한 친구의 얼굴을 보니 너무 기뻐. 걱정이 많던 친구여서 나도 같이 긴장했었는데 잘 된 모습을 보니 너무 뿌듯해.,,
1,의사 선생님이 우리 남편 항암 치료가 성공할 것 같다고 하네! 기분이 날아갈 것 같아. 그동안 우리 남편 고생 참 많았지. 서로 부둥켜안고 기뻐서 울었어.,,
1,이번 동아리 엠티는 선배들 없이 우리 학번과 후배들만 간다고 해. 너무 신나. 응. 너무 들뜨고 신나는데 선배들한테 티가 나면 안 되겠지?,,
1,아내와 같은 취미생활을 할 수 있게 돼서 만족해. 자전거를 같이 타고 있어. 혼자 라이딩할 때는 심심했는데 집사람이랑 함께 다니니 정말 즐거워.,,
1,요즘은 크게 고민도 없고 평온해. 이런 기분 좋다. 다니고 싶은 직장에 취직도 했고 일도 잘 맞아. 생활에 여유도 생겨서 너무 좋아.,,
1,얼마 전에 투자관리자를 알게 됐는데 정말 좋은 것 같아. 이번에 작은 투자금을 맡겼는데 수익이 쏠쏠하더라고. 잘 만난 것 같아 기뻐.,,
1,우리 회사는 확실히 팀워크가 좋은 편이야. 기분이 아주 좋아. 우리는 사고가 생겨도 숨기지 않고 도움을 즉각 요청해. 서로 간의 믿음이 크기 때문이지.,,
1,사실 내 나이에 계속 일을 할 수 있다는 것은 너무 감사한 일이야. 내 나이에 은퇴하는 사람들도 정말 많거든.,,
1,내가 내 또래 아줌마들 중에는 제일 건강할 거야. 그렇지. 그야 어제 팔씨름 대회를 했는데 내가 다른 아줌마들 제치고 일등을 했거든.,,
1,새로운 반에서 친구가 금방 생겨서 즐거워. 처음엔 어떻게 친해져야 하나 막막했는데 금방 친해져서 너무 다행이야.,,
1,회사에서 동료들과 지내는 데 너무 재밌어. 응. 이렇게 대인관계가 만족스러운 적이 처음이야!,,
1,내 얘기를 자기 일처럼 공감해주는 지인들이 있어. 맞아. 그들은 내가 이야기하는 것을 좋아하고 늘 그랬으면 좋겠어.,,
1,가해학생들이 전학을 가자 반 친구들이 수고했다며 나를 안아주었어. 정말 기분이 좋아. 반 친구들도 사실은 가해학생 때문에 정말 힘들었지만 가해학생을 신고할 수 없었다고 말했어.,,
1,부서를 발령받았는데 내가 원하던 부서에 배치 받게 되어서 너무 기뻐. 앞으로 지금 맡은 일 보다 더 큰 프로젝트도 맡아보고 싶어.,,
1,내 친구가 이번에 영화배우로 데뷔한다는 소식에 너무 흥분돼. 앞으로 엄청 유명해지겠지? 내 친구가 너무 자랑스러워.,,
1,나 참 기가 막혀서. 글쎄 내가 모르는 게 있어 아들놈한테 물어봤더니 이놈이 바쁘다며 엄마는 몰라도 된다고 하잖아? ,,
1,가족들 응원으로 나는 항암치료를 이겨낼 수 있다고 믿었고 이겨내어 정말 기뻐. 가족들에게 너무 감사한 마음을 다 전하고 싶어.,,
1,처음으로 아이가 생긴 걸 알게 되었을 때 얼마나 기뻤는지 몰라. 새로운 생명이 생긴다는 건 신기한 것 같아.,,
1,딸이 곧 손주가 생길 거라는 소식을 전해 들었어. 정말 설레고 기뻐! 응 내가 벌써 손주를 보다니 인생 참 모를 일이지?,,
1,이 나이 먹도록 별문제 없이 이어진 우리 부부 관계에 난 감사하고 맘이 편안해. 그럼 그렇고말고. 관계에 문제 있는 부부들이 얼마나 많은데 감사하지.,,
1,대장암 수술 경과가 잘 나왔어. 너무 다행이야. 그냥 모두에게 감사하는 마음이야. 걱정 끼쳐드린 부모님이랑 가족들 잘 치료해주신 의사 무엇보다 하나님께 감사해.,,
1,공부를 열심히 하면 나도 훌륭한 사람이 될 수 있을 거 같아. 법률 공부를 열심히 해서 어려움에 처한 사람을 도우면 훌륭한 사람이 되지 않을까.,,
1,열심히 운동한 덕분에 체중이 줄었어. 어떻게 하면 체중이 더 줄일 수 있을지 고민이야.,,
1,저번에 하소연했을 때와 달리 요즘은 그래도 많이 안정적이야. 그동안 걱정하던 일이 잘 해결되었어. 아직 남은 업무는 많지만 마음은 편하네.,,
1,이제 직장 걱정 안 해. 이사로 승진했어.,,
1,동생이 원하는 학교에 편입 합격해서 너무 기뻐. 그동안 학과 공부하랴 편입 준비하랴 아주 힘들게 보냈던 시간을 생각하니 아주 기쁘네.,,
1,오늘은 나의 결혼식이야. 응. 많은 사람 앞에서 결혼식을 한다니 너무 기분이 좋고 행복해.,,
1,운이 좋게도 원하던 예식장에서 식을 올릴 수 있게 되어서 기뻐! 안 될 줄 알았는데 된 거야. 운이 너무 좋았어.,,
1,학교에서 나를 괴롭히는 아이에게 이제 그만 두라고 당당하게 말했어.속이 후련해. 내가 당당하게 말하니까 앞으론 그러지 않겠다고 반친구들 앞에서 약속했어.,,
1,노인정에서 제일 건강한 내가 노인정 회장에 당선될 거야. 만성질환도 있는데 열심히 관리한 덕이지. 당선되면 노인정 사람들에게 위로와 감사한 마음을 전해야 할 텐데 뭘 해야 할지 고민이야.,,
1,좋은 주치의를 만나는 것도 큰 복인 거 같아. 계속 한 사람한테만 진료받다가 다른 분한테 진료받아보니 나의 주치의가 새삼 대단해 보여.,,
1,상반기 첫 성과급이 예상보다 더 많이 들어왔어. 예상치 못한 기쁨이야! 예상보다 백만 원은 더 들어온 것 같아. 너무 행복해!,,
1,내가 오늘 같은 반 친구를 때렸는데 기분이 좋아졌어. 내가 싫어하는 친구라 싸워서 내가 이겼지. 기분이 이렇게 좋을 수가 없어.,,
1,아들이 몸에 좋은 보약을 지어주었어. 아들에게 고마움을 어떻게 표현해야 할지 고민이야.,,
1,휴가를 와서 정말 좋아. 마음이 편안해져. 정말 바쁜 일상이었는데 떠나서 이렇게 여유롭게 있을 수 있다니 너무나 느긋해.,,
1,예습을 해왔더니 수업시간에 급하게 따라갈 필요가 없어서 좋았어. 앞으로도 계속 이렇게 했으면 좋겠는데 공부량이 많아서 피곤하기는 해.,,
1,오늘 차를 끌고 친구랑 여행을 가는데 졸다가 하마터면 사고 날 뻔했어. 옆에서 친구가 말 안 해줬으면 진짜 큰일 날 뻔했어.,,
1,나는 내 또래에 비해 확실히 건강한 것 같아서 행복해. 신체 나이를 재 봤는데 실제 나이보다 더 적게 나오더라고. 이대로만 유지하고 싶어.,,
1,내일은 수학여행을 가는 날이야. 기분 좋지. 이번이 처음 가는 수학여행이거든. 너무 재미있을 것 같아.,,
1,이번에 상견례를 하게 되었는데 예비 시부모님께서 두 분 다 친절하고 상냥하신 데다가 신세대처럼 재밌는 분들이라 너무 좋았어. 긴장하고 갔는데 너무 다행인 거 있지? 그렇게 말해주니 내가 진짜 좋은 사람이 된 듯해서 기분이 좋다. 정말 고마워. 아마 결혼 준비도 원활하게 진행될 것 같아.,,
1,업무가 너무 과중하긴 한데 그래도 시작해봐야지. 많지만 이제껏 그래왔던 것처럼 잘 할 수 있지 않을까?,,
1,지금 여자친구와 너무 결혼하고 싶어. 나와 모든 게 잘 맞아서 하루빨리 결혼하고 싶어. 안달이 날 정도야.,,
1,지하철에서 무거운 짐을 들고 가는 할머니를 도와드렸어. 아니야.당연히 도와드려야지.다른사람이었어도 도와드렸을거야.,,
1,방학 동안 알바해서 받은 돈으로 엄마에게 처음 선물을 드렸어. 엄마가 기특해하셨어. 직접 번 돈으로 드린 선물이라 너무 뿌듯했어. 엄마에게 또 선물해 드리고 싶어.,,
1,오늘 아침부터 국장님이 급하게 요청한 일 처리하느라 애먹었어. 그래도 팀장님이 내 사정을 봐주셔서 배려해주신 것 너무 감사해.,,
1,그 친구가 내 마음을 그렇게 잘 알아주다니 정말 기분이 좋아. 날아 갈 듯이 기분이 좋고 마음이 편해.,,
1,내가 어제 학교에서 누구를 만났는지 알아? 학교에서 예쁘기로 엄청 유명한 애야! 근데 심지어 나한테 말도 걸더라니까? ,,
1,조금 힘들었지만 적립식 펀드로 장기를 투자를 했더니 죽을 때까지 연금을 받을 수 있어서 너무 기뻐. 그동안 투자를 했던 게 보상을 받은 기분이야. 돈 걱정은 덜고 살 수 있겠어.,,
1,내가 운동을 제법 잘하고 또 굉장히 좋아하거든. 그래서인지 건강이 아주 좋아. 공원을 달리는 걸 제일 좋아해. 하루에 한 시간만 뛰어도 건강해질 거라는 믿음이 있어서 그런 것도 있고.,,
1,오늘은 옆집에서 삶은 고구마를 가져왔어. 감사해라. 그냥 동네에서 마주치면 간단하게 인사만 하던 사인데 이렇게 챙겨줘서 더 감동이네.,,
1,여름 내내 그렇게 바쁘더니 이제야 여유가 생겨서 너무 편해. 팔 월까지는 여름 성수기라 회사 일이 쉴 새도 없이 바빴는데 앞으로 두 달 정도는 비수기거든.,,
1,방학이 되고 일정이 느슨해지니 이제야 가족들과 잔잔히 얘기할 수 있는 시간이 생겼어. 너무 좋은 것 같아. 이 느긋한 생활을 지속하고 싶어.,,
1,요즘 주말이 매우 좋아. 부인과 주말을 함께 보내니 편안하고 기분이 좋아.,,
1,내게 사기 쳤던 박 사장이 구속되었어. 나에게 돈으로 사기치고 안 갚은 박 사장이 오늘 잡혔다는 연락을 받았어.,,
1,이번에 아버지께서 환갑을 맞이하셨는데 친구들이 나를 많이 도와줘서 고마워. 그래서 보답으로 작은 선물을 준비해서 전해 주려고 해.,,
1,막내도 대학을 들어가고 나니깐 우리 부부가 한 숨 돌린 것 같아. 자식들이 대학생 되니 철도 제대로 드는 것 같아. 무엇보다 아내가 정신적으로 많은 여유를 찾은 것 같아.,,
1,나 방금 엄마한테 이번 달 용돈을 받았다. 신난다! 사고 싶은 게 있어서 용돈을 모으려고 하는데 엄마한테 맡길까? 내 통장에 넣을까?,,
1,성적이 정말 많이 올랐어! 노력한 것 이상으로 나온 것 같아서 기분이 좋아! 앞으로도 더 열심히 해야지! 부모님께도 칭찬받았거든. 정말 이런 점수를 계속 맞는다면 만족스러울 것 같아.,,
1,요즘 사업이 잘 되는 것 같아 기분이 좋아. 사업 초반엔 어려움이 많았지만 위기를 극복하니 요즘은 매출이 안정되어 편안해,,
1,저번에 슈퍼 주인아저씨가 쓰러졌을 때 도와줬더니 오늘도 콩나물을 덤으로 엄청 주셨네. 나야 뭐 당연히 할 일을 한 건데 장 볼 때마다 매번 챙겨주니 고마울 따름이지.,,
1,며칠 전에 우리 집에서 가스가 폭발하는 사고가 있었어. 하지만 그때 모두가 일을 나가서 아무도 다치지 않았어.,,
1,오늘 친구들이랑 화해했어! 그래서 기뻐. 오해가 있어서 내가 무리에서 떨궈졌었는데 오늘 대화로 잘 해결했어!,,
1,요즘 이 책을 읽는데 너무 괜찮은 책 인 것 같아. 마음이 평온해져. 공부 때문에 힘든 때에 읽으면 마음이 편해지는 책이라서 친구들에게도 읽어보게 하고 싶어.,,
1,노후 대비 목적으로 부동산 투자를 했는데 대박이 났어. 응. 이제 노후 걱정 없이 마음 편하게 살 수 있을 것 같아.,,
1,나 드디어 유튜브 편집자가 돼서 기뻐. 여행 유튜브를 편집하는 거야. 동영상을 받으면 자막을 넣고 수정하는 작업을 해.,,
1,대인관계가 잘 진행이 되어 안도감을 느껴. 많이 불편하거나 어려운 부분 없이 다른 사람들과 대화할 수 있는 것 같아.,,
1,얼마 전부터 노후 자금으로 사업을 시작했어. 몇 년 동안 눈여겨보던 사업이라 진짜 잘 될 자신 있어.,,
1,노력한 만큼 성과를 얻을 수 있어서 만족스러워. 더 좋은 성과를 앞으로 어떤 노력을 하면 좋을까?,,
1,우리 딸은 시키지 않아도 공부를 열심히 해. 딸만 보면 너무 기특해. 나의 일등 자랑거리라고도 할 수 있지.,,
1,나는 친구들 사귀는 게 너무 쉽고 편해. 친구들이랑 나는 요즘 방탄소년단을 좋아해서 걔네 얘기를 제일 많이 해.,,
1,오늘 주변을 보며 나의 처지가 참 다행이라는 생각이 들었어. 친구들은 아직도 일하면서 전전긍긍하면서 사는데 나는 자식 덕택에 별 걱정 없이 사니까 말이야.,,
1,난 지금 몸이 좋지 않아서 요양 중이야. 좋은 요양원에 내 돈으로 들어가서 자녀들에게 경제적으로 부담은 주지 않았어.,,
1,건강검진 결과가 나왔는데 어머니가 큰 이상 없으시대. 아직 건강하셔서 참 다행이야. 앞으로도 잘 챙겨 드려야지. 나이가 많으신데도 정정하셔서 감사할 따름이야.,,
1,나 드디어 합격했어. 그동안 이력서 백 개 넘게 넣어도 면접 기회도 별로 없었는데 입사해서 너무 신나는 것 같아.,,
1,어제 펀드 수익률을 통보받았는데 엄청나게 올랐어. 앞으로도 그렇게만 올라주면 노후 걱정은 안 해도 될 것 같아. 사실 남편은 위험하다고 반대했었는데 내가 우겨서 들었거든. 그래서 더 다행인 것 같아.,,
1,친구들이랑 제주도 놀러 가는 것을 엄마가 흔쾌히 허락해 주셔서 기뻐! 뭐 하고 놀지 벌써 생각하고 있어.,,
1,우리 팀 실적이 부진해서 그동안 스트레스를 많이 받았었어. 이번엔 상사가 규모가 큰 계약을 우리 팀에 밀어줬어.,,
1,나 방금 엄마한테 이번 달 용돈을 받았다. 신난다! 사고 싶은 게 있어서 용돈을 모으려고 하는데 엄마한테 맡길까? 내 통장에 넣을까?,,
1,친구를 만나러 나가려도 돈이 들어 못나가. 자꾸 외톨이가 되는거 같아. 같이 밥 먹으러 다니지.,,
1,진로가 결정돼서 안도감이 생겼어. 의사가 되기로 결심했어.,,
1,나는 직장에서 만나는 모든 사람과 잘 지낼 거야. 나를 싫어하는 사람이 없어. 다들 나를 좋아해 줘.,,
1,지난 번 시험에서 성적이 떨어졌었는데 이번엔 다행히 일 등급을 맞았어. 저번에 떨어져서 너무 좌절했었거든. 이번에도 일 등급을 못 맞으면 포기할 뻔했어.,,
1,요즘 마음이 편해진 것 같아. 만성질환이 있는데 재정 상황이 좋아져서 치료하는 게 훨씬 수월해졌어.,,
1,초등학교 때 은사님을 얼마 전에 뵈었어. 어른이 돼서 은사님을 만나니 감회가 새롭고 기쁘더라. 그 선생님이 날 많이 아껴주셨거든. 추억이 아직도 떠오를 만큼 기억하는 선생님이야. 이십 년이 지나서 그런가 흰머리가 희끗하신 게 세월이 그렇게 흘렀나 싶기도 했어.,,
1,난 젊었을 때부터 작은 질환이 있었어. 하지만 지금부터라도 관리해서 자식들에게 부담을 주지 않겠어.,,
1,오늘 따돌림당하는 친구를 도와줬어. 나 자신이 대단하다고 생각해. 또 괴롭히고 있다면 나는 또 도와줄 거야.,,
1,확 죽어버리고 싶다. 남편의 외도로 몰래 정신과 상담도 받는데 애도 가출하고. 세상이 나를 벼랑 끝으로 내모는 것 같아.,,
1,애들이 요즘은 친하게 대해줘도 너무 좋아. 애들이 따돌렸었는데 이제 다 끝난 거 같아. 정말 안심이야.,,
1,아파서 병원에 입원해 있는데 집사람이 고생을 하는 것을 보니 그동안 고생 시킨 거 같아. 빨리 내가 완쾌되어 퇴원하면 그게 집사람에게 선물 아닌가 싶어.,,
1,은퇴를 하니 직장 스트레스도 안 받고 모아둔 돈으로 원하던 생활을 하고 있어서 너무 편해. 직장 생활 할 때는 스트레스가 이만 저만이 아니었는데 은퇴하길 잘했어.,,
1,나 연극 동아리에 들어갔어. 생각보다 친해진 친구들이 많아서 만족스러워. 일단 같이 연극 연습도 하고 영화도 보고 그러려고. 같이 밥 먹을 수 있는 친구가 있어서 좋아.,,
1,병을 앓고 있는 나에게 친구들이 병원비를 주었어. 내 친구들에게 참 고마워. 도움을 주는 친구들을 위해 뭐든 하고 싶어.,,
1,내 나이가 칠십 세인데 이렇게나 건강해. 너무 기뻐. 비결은 꾸준한 운동과 규칙적인 식습관이야. 하지만 앞으로 더 노력해야지.,,
1,요즘에 가족들이 화목하게 지내서 마음이 편안해. 앞으로도 이 화목함이 계속됐음 좋겠어.,,
1,오늘 후배들에게 자소서 특강을 하고 왔어. 필기하면서 열심히 듣는 걸 보니 도움이 되는 것 같았어. ,,
1,건강 검진 결과가 나왔는데 생각했던 것보다 아주 괜찮아. 매일 자전거를 타서 그런지 결과가 잘 나와서 다행이었어.,,
1,오늘 결혼 오 주년 되는 날이야. 내 아내에게 매우 감사한 마음뿐이야. 내가 힘든 일이 있어도 항상 날 믿어주고 곁에 있어 주며 힘이 되어 주거든. 그래서 고마워.,,
1,부모님께서 물려주신 작은 땅으로 드디어 은행 대출을 다 갚았어. 너무 기뻐. 은행 대출을 다 갚은 기념으로 비싼 저녁이나 사 먹을까?,,
1,정년퇴직 후 나는 시골에 내려가 살 거야. 전원생활을 하는 것이 나의 꿈이거든. 누구나 전원생활을 꿈꾸지만 막상 시골에 내려가면 막막하다고 말하는 사람들도 많아.,,
1,학교에서 가해자들에게 무거운 처벌을 내려주어서 너무 감사해. 가해자들이 나에게 복수를 하면 어쩌나 두려워.,,
1,이번 시험에서 점수가 많이 올라 정말 기뻐! 쉬는 시간을 활용해서 내용을 암기하고 아침에 일찍 일어나서 공부하는 습관을 길렀어.,,
1,주민센터에 가면 친절한 직원이 있어서 편한 게 기분이 좋아. 맞아. 꼭 손녀딸처럼 잘 챙겨준다니까.,,
1,공부 잘하든 못하든 건강하게만 자라다오. 어. 이번 시험에서 애들 성적이 떨어져서 아내가 불안한가 봐.,,
1,아내가 건강에 관심이 많아서 나를 잘 챙겨 줘. 아내 덕분에 건강을 유지하는 것 같아. 든든하고 고맙지. 아내가 아니었으면 어떻게 살았을지 참 몰라.,,
1,아이들도 다 크고 나도 이젠 노후에도 즐길 수 있는 취미 생활을 하나 만들어 놓고 싶어. 평소 손으로 만드는 걸 좋아했거든. 그래서 가죽공예 퀼팅 도자기 공예 이런 걸 해보고 싶어.,,
1,오늘 노인정에 갔는데 다들 탈모가 진행 중인데 나만 머리숱이 제일 많아서 너무 기뻐. 근데 생각해보니까 지금 상태를 유지하려면 노력해야 할 거 같은데 뭐가 좋을까?,,
1,돈은 역시 비서에게 맡겨야 해. 그럼 저번에도 내 돈을 두배로 불렸단 말이지.,,
1,드디어 길었던 수험생 시절이 끝나고 공무원 최종 합격했어. 마음이 한결 편해. 학원비며 생활비며 그동안 부모님께서 경제적으로 지원해주신 것들을 이제야 갚을 수 있을 것 같아.,,
1,내 아들이 고혈압이 없는 걸 보니 가족력은 내 대에서 끊긴 것이 확실해보여. 응. 고혈압이 내 아들한테도 올까 봐 걱정을 많이 했어.,,
1,중년의 다른 아줌마들에 비하면 정말 나는 건강한 편이라는 걸 알게 돼서 편안하네. 다들 병원에 치료받으러 가고 약을 달고 사는데 난 그런 증상이 하나도 없거든.,,
1,수지는 성격이 특이하지만 내게 관심 많이 가져줘서 좋아. 수지는 좋은 사람이고 계속 내게 관심 가져줬음 좋겠어.,,
1,은퇴하면 자금이 필요한 데 걱정이야. 지금까지 만족스러운 삶을 살고 있다고 자부하고 있었는데 느긋하게 생각했었던 것 같네.,,
1,전원주택으로 이사하고 친구들이 놀러 와 고기도 굽고 술도 한잔 마시는 게 나의 낙이야. 오늘도 친구들이 놀러 오는데 돼지고기를 살까 소고기를 살까.,,
1,나는 친화력이 좋아서 어딜 가도 사람들과 잘 지낼 수 있을 것 같아. 이 친화력으로 새로운 사람들을 만나는 일을 하고 싶어.,,
1,며칠 전 속이 안 좋아서 건강검진을 받았는데 아무 이상 없다고 하니까 마음이 한결 놓인다. 응 내 나이쯤 친구들은 다 어디 한군데씩 아프더라고. 나는 아직 사지 멀쩡하니 얼마나 다행인지 몰라.,,
1,취업 문이 점점 더 좁아져서 문제인 것 같아. 그래도 지원한 곳들에서 계속 연락이 오고 면접을 볼 수 있어서 다행인 것 같아.,,
1,친구가 연락을 해도 전부 무시해. 내가 뭘 잘못했는지 알려줘야 나도 고칠 거 아냐. 진짜 어쩌라는 건지 모르겠고 너무 화가 나. 도대체 뭐가 문제야? 응. 우선 다른 친구랑 오늘 만나기로 했는데 무슨 이유인지 아는 만큼은 전해 듣기로 했어. 뭐라도 해보는 게 낫겠지.,,
1,나 오늘 유튜브로 돈 번 것 수익 환전 신청했어. 응. 이 정도 수입이면 노력 대비할만한 것 같아.,,
1,나를 괴롭히던 친구가 있었는데 그 친구가 전학을 간다는 소식을 들었어. 이제 그 친구를 다시 보지 않을 수 있다는 생각에 마음이 편안해.,,
1,필수적인 보험들에 가입을 해서 어느 정도 안심이 돼. 다행이야. 혹시라도 언제 무슨 일이 생길지 모르는데 돈이 있을 때 미리 하길 잘했어.,,
1,나더러 사장님이 은퇴 권유를 했어. 이게 말이 되는 일이야? 아니 내가 왜 벌써 은퇴를 해야 하는지 정말 이해할 수가 없어.,,
1,날 괴롭히는 친구들에게 경찰에 신고하겠다고 했더니 괴롭힘이 멈췄어. 너무 잘됐지! 그 친구들이 잘못했다고 하면서 나랑 잘 지내기로 했어. 친구들이 생겨서 너무 좋아.,,
1,요새 많이 만족스러워. 노인정에서 내가 제일 돈을 많이 모아놨어.,,
1,오늘도 학교에서 친구들한테 왕따를 당했어. 늘 있는 일이지만. 상관없어. 하루 이틀도 아니고 졸업하면 다시 볼 일 없는 애들이야.,,
1,좋아하는 작가님한테 답문 받아서 기뻐. 친구도 같이 기뻐해줬어. 친구가 내가 존경하는 작가처럼 될 수 있을 거라면서 축하해줬어. 너무 고맙더라고.,,
1,얼마 전에 취직한 딸아이가 내 생일이라고 생각지도 않은 돈과 케이크를 준비해와서 정말 놀랐어. 전날까지도 아무 말 없다가 퇴근하면서 케이크에 꽃다발까지 준비했더라고. 생각지도 못한 현금까지.,,
1,아내랑 요즘 너무 잘 지내. 결혼한 지 오래되니 아내가 화를 내도 이유를 금방 알아. 그래서 느긋해.,,
1,옛날 동기들 만나서 얘기하는데 정말 좋더라. 제일 친하게 지내던 녀석이랑 오랜만에 봤는데도 어색하지 않고 그냥 즐겁고 기분 좋았어. ,,
1,관절염 때문에 힘든데 영희 엄마에게 선물을 받아서 행복해. 겨울만 되면 힘들었는데 무릎 보호대가 생겨서 너무 좋아. 영희 엄마에게 너무 고마워.,,
1,이놈의 코로나 때문에 친구들을 만나지 못하니 지겨워 죽겠단 말이야. 특히 우리 같은 늙은이들이 더 위험하다니. 그래서 몸이 건강한 몇이 내일부터 막걸리를 사 들고 아파트 옆 등산로 산행을 매일 하기로 했어. 마스크까지 쓰면 안 괜찮겠나.,,
1,투자했던 부동산이 올랐어. 가족들과 여행을 준비해야겠어.,,
1,내가 어려운 상황인 것을 알고 대학 선배가 도움을 주고 갔어. 다른 선배들하고 같이 쌀과 생필품을 사주시고 가셨어.,,
1,오늘은 내 생일인데 사람들한테 축하를 많이 받았어! 응 너무 좋아. 여느 때보다 훨씬 많이 받은 것 같아. ,,
1,내가 옆집 할머니한테 연락하고 싶었는데 마침 먼저 연락이 와서 너무 신나.  내일 아침에 공원에서 함께 산책을 하자고 했어. 운동은 혼자하는 것보다 같이하면 더 즐겁잖아.,,
1,아내는 항암 치료를 몇 번을 더 받든 간에 이겨낼 거라고 자신해. 힘들겠지만 지금까지도 잘 이겨냈으니까 분명 괜찮을 거야.,,
1,난 나의 팀원들에게 신뢰를 받아. 그리고 나도 신뢰하고 있어. 꾸준함이 가장 큰거 같아.,,
1,내가 소소하게 만든 유튜브가 수익이 돼. 이 정도면 은퇴하고도 남을 수익이라 좋은 일이네.,,
1,나 조금 있으면 퇴사하는데 시원섭섭하네. 퇴사하고 창업하려고 그래. 지금 다니는 회사에 처음 입사할 때 실수도 잦았는데 배려해 주셔서 정말 감사한 마음이 커.,,
1,그래도 엄마가 하는 말은 왠지 신뢰가 가. 딱 집어서 말하기는 어려운데 오랫동안 조금씩 좋은 이미지가 쌓였다고 생각해.,,
1,노인 취업 센터에서 나에게 좋은 일자리를 알려 주어서 다행이야. 센터가 아니었다면 일자리를 구하기 어려웠을 것 같아. 노인을 구하는 곳은 찾기 어려워.,,
1,우리 집은 너무 화목해 늘 대화가 끊기지 않아. 난 사랑 받는 기분이야. 우리 가족만큼 따뜻한 가족도 없는 것 같아.,,
1,나 이번에 지원한 회사 최종합격할 것 같은 기분이 들어! 그동안 지원하는 곳마다 불합격이어서 우울했는데 이번에는 진짜 제대로 준비했어. 합격할 것 같다는 자신감이 들어.,,
1,학교 교수님이 일자리를 소개해주셔서 취업하게 됐어.  매일 도움만 받고 사는 거 같아. 감사한 마음으로 열심히 일해보려고.,,
1,이 부동산 중개인은 나에게 수익이 나는 물건을 소개해줄 것이라고 믿어. 여러 번 같이 일을 해봤는데 꼼꼼하고 준비성이 철저해서 같이 일하면 즐거워.,,
1,요즘 하고 있는 사업이 잘되고 있어서 너무 마음이 편해. 지금은 잘 되어가고 있는데 그래도 계속 유지가 안 될까 봐 조금 걱정은 돼.,,
1,아르바이트 사장님이 내가 일을 잘한다고 보너스를 주셨어. 너무 기쁘고 신나. 응. 너무 신나고 고마운데 사장님께 어떻게 표현을 해야 할지 모르겠어.,,
1,우리 마을은 텃세가 전혀 없어서 새로운 이주민들이 와도 적응을 잘한다고 자부해. 우리 마을 사람들은 서로를 얼마나 아끼는지 작은 것도 나누기 바빠.,,
1,마흔 넘어서도 회사를 다닐 수 있어서 감사해. 회사에서 나의 능력을 높게 생각하는 거라고 봐.,,
1,더 이상 밀린 업무가 남지 않았어. 일을 모두 마쳤으니 무엇을 해야 할지 고민이야.,,
1,직장 생활에 자신 있어.  일하는 게 재미있어.,,
1,건강검진을 받았는데 정상으로 나왔어. 건강에 더욱더 신경 쓰고 운동도 꾸준히 해야겠어.,,
1,우리 반은 학교폭력이 일어나지 않아 너무 좋아. 소외되는 아이 없이 모두 잘 지내. 학교에 다니며 따돌림이 없는 반은 처음이라 너무 신이 나. 앞으로도 계속 이런 상태가 지속되면 좋겠어.,,
1,다행이야. 며칠 기침을 해서 병원에 갔더니 단순 감기래. 응. 이젠 몸이 조금만 불편해도 건강이 걱정되거든.,,
1,이십 년 된 아파트를 팔고 이사가. 강남에서 이십 년을 살았는데 집값이 많이 올라 지방에서 건물 임대 사업을 해보려고.,,
1,나이를 먹으니 아픈 곳이 한두 군데 생기네. 그래도 종신이랑 실손보험이 있어서 다행이야. 그래도 보험만 믿지 않고 건강 관리하며 잘 살아야지.,,
